,model,num_rna_chains,num_prot_chains,oligo_gdtts,bb_lddt,ics,ips,ilddt,ics_rp,rmsd,irmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
21545,59,1,2,0.849,0.944,0.716,0.627,0.584,0.0625,13.222,22.5696,0.96324,0.92509,0.91534,0.44701,0.56019,0.5514,0.7270449999999999,0.5195333333333334,0.9345566666666666,0.01980419186081357,1763.49,1527682.41,3521703.65,-1.5009860033407874,149.924,62.2385
21546,590,1,2,0.849,0.944,0.746,0.668,0.58,0.082,12.16,21.2645,0.95616,0.91767,0.90704,0.43644,0.5456,0.54544,0.7180583333333332,0.50916,0.9269566666666665,0.012531626688494812,1701.78,1625915.63,3269228.27,-5.308920968910334,60.129,45.8229
21547,591,1,2,0.85,0.944,0.734,0.649,0.585,0.0695,9.584,16.977,0.9604,0.92348,0.91343,0.45241,0.56783,0.55398,0.7285883333333334,0.52474,0.9324366666666667,0.016959248825424118,1714.71,1284976.39,3183952.34,-9.129599983695465,157.238,47.5826
21548,592,1,2,0.85,0.945,0.738,0.694,0.603,0.133,11.521,19.7747,0.95936,0.92355,0.91444,0.44525,0.56915,0.55199,0.72729,0.52213,0.9324499999999999,0.013010267641716693,1783.69,2062412.1,3960490.12,-3.8440846130651476,118.211,83.9557
21549,593,1,2,0.849,0.943,0.733,0.745,0.577,0.1525,8.633,16.1771,0.95735,0.91618,0.90208,0.45522,0.56629,0.55275,0.7249783333333334,0.5247533333333333,0.9252033333333335,0.021524637541508636,1653.78,1444957.4,3406952.9,-4.715465962466212,109.382,80.7346
21550,594,1,2,0.84,0.943,0.716,0.59,0.574,0.01,12.626,37.4847,0.96024,0.92532,0.91477,0.44124,0.55382,0.55387,0.7248766666666666,0.5163099999999999,0.9334433333333333,0.020967478923888675,1698.3,1346169.53,3157719.47,-5.702817199180563,69.848,76.1852
21551,595,1,2,0.849,0.944,0.738,0.644,0.578,0.0785,10.179,19.2589,0.95866,0.92122,0.9103,0.44747,0.561,0.54815,0.7244666666666667,0.5188733333333334,0.93006,0.01833124542457244,1673.9,1852792.67,3921839.62,-5.387739449634109,142.876,58.4662
21552,596,1,2,0.849,0.943,0.725,0.634,0.574,0.0645,12.383,21.8039,0.95881,0.91955,0.90959,0.43704,0.5461,0.53465,0.7176233333333334,0.5059300000000001,0.9293166666666667,0.009299143341149662,1725.48,2016529.24,3463246.31,-1.3366790205406942,165.144,58.9572
21553,597,1,2,0.849,0.944,0.737,0.644,0.589,0.0785,10.772,18.8183,0.96199,0.92441,0.91587,0.44773,0.5655,0.55798,0.7289133333333333,0.5237366666666666,0.93409,0.01748979538223025,1648.55,1608677.31,3108899.86,-6.677557326096794,132.051,66.7445
21554,598,1,2,0.84,0.943,0.717,0.568,0.574,0.0,7.97,38.3755,0.95906,0.92306,0.91125,0.44155,0.53957,0.55437,0.7214766666666665,0.5118299999999999,0.9311233333333333,0.028532929760818542,1744.55,2037020.07,3866653.26,-5.5318782929231505,121.376,77.5844
21555,599,1,2,0.849,0.945,0.713,0.619,0.592,0.075,8.649,15.5042,0.95799,0.91814,0.90641,0.43632,0.52527,0.53381,0.71299,0.49846666666666667,0.9275133333333333,0.018852228489397806,1828.3,2774359.82,4759577.64,-0.9710975197763512,259.015,84.1994
21556,6,1,2,0.849,0.943,0.708,0.7,0.576,0.127,7.632,14.0127,0.95902,0.92023,0.90902,0.46063,0.56005,0.5522,0.7268583333333334,0.5242933333333334,0.9294233333333333,0.025125510531792527,1653.19,2459478.32,4708514.67,-5.453642434794693,195.601,85.2411
21557,60,1,2,0.841,0.94,0.681,0.678,0.58,0.187,9.268,31.7541,0.95174,0.9148,0.90012,0.44474,0.5373,0.55148,0.7166966666666665,0.5111733333333333,0.9222199999999999,0.027236968065290412,1885.02,2826146.56,5819088.36,-1.562951614128735,165.987,121.164
21558,600,1,2,0.84,0.943,0.722,0.609,0.574,0.0,11.101,40.4171,0.96297,0.92907,0.92015,0.44275,0.564,0.55723,0.7293616666666667,0.5213266666666666,0.9373966666666668,0.022094170691197502,1682.51,1456261.01,3403994.34,-3.471939058954958,84.115,86.5372
21559,601,1,2,0.849,0.944,0.694,0.619,0.586,0.0845,11.377,20.9516,0.95936,0.91866,0.90809,0.43561,0.5393,0.53139,0.7154016666666667,0.5021,0.9287033333333333,0.013866019866609297,1781.36,2284578.31,5295003.95,-1.8791507523210396,211.173,89.2936
21560,602,1,2,0.849,0.944,0.733,0.707,0.582,0.1355,9.358,14.9993,0.96049,0.92597,0.91682,0.44151,0.57308,0.55074,0.7281016666666666,0.5217766666666667,0.9344266666666666,0.009740903222711591,1683.03,1316685.51,3025892.0,-3.467083255559722,147.999,68.8808
