,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
740,431,1,2,A.T,0.0001847112722236699,0.23971568896944517,,-0.0,-0.0,,0.266,-0.0,0.0
741,431,1,2,B.T,0.04048564593540504,0.2598661563010358,462.86,3972197.45,6459728.26,-0.02674061713319404,232.429,128.647,0.0
742,432,1,2,A.T,0.00020818373326578207,0.25514575853329957,,-0.0,-0.0,,1.797,-0.0,0.0
743,432,1,2,B.T,0.04026466324349939,0.2751739982884164,162.753,1223849.34,2494128.36,-3.7049177855209723,48.507,48.9711,0.0
744,433,1,2,A.T,0.00010909615323407873,0.2635212147432837,,-0.0,-0.0,,-0.0,-0.0,0.0
745,433,1,2,B.T,0.02581875766018129,0.2763760454967573,213.741,2017138.23,3802509.2,-9.648241287085764,187.818,73.3445,0.043
746,434,1,2,A.T,0.048332719401878416,0.27910302636760587,331.551,2594560.94,5145410.87,-5.854300781929065,169.488,89.1021,0.0
747,434,1,2,B.T,0.0010391051979179889,0.2554562192656256,,-0.0,-0.0,,1.296,-0.0,0.0
748,435,1,2,A.T,0.020338109815816102,0.27039238824124134,162.901,1443215.85,3335058.07,-3.924335512912396,84.14,72.5247,0.0
749,435,1,2,B.T,0.000134011301842407,0.2602903389842545,,-0.0,-0.0,,-0.0,-0.0,0.0
750,436,1,2,A.T,0.003721317564497895,0.24987732544891564,54.214,164938.73,572326.46,-1.9316971465600263,40.915,9.81189,0.091
751,436,1,2,B.T,0.06317715417244471,0.27960524375288903,292.88,2858183.0,5413773.68,-4.285521194407667,175.648,101.181,0.0
752,437,1,2,A.T,0.000583081335600314,0.26007154066780014,,-0.0,-0.0,,-0.0,-0.0,0.0
753,437,1,2,B.T,0.05373824972423335,0.28664912486211663,222.944,1502112.06,2685554.83,-4.7289127251571665,93.056,69.3552,0.0
754,438,1,2,A.T,5.787192143820874e-05,0.2586439359607191,,-0.0,-0.0,,-0.0,-0.0,0.0
755,438,1,2,B.T,0.01151191233309845,0.2643709561665492,112.556,1107134.48,2327110.38,-4.3574003630501705,41.941,43.9021,0.0
756,439,1,2,A.T,0.016067812758518586,0.2589722397125926,305.995,2686875.31,5931416.87,-4.028219603371503,142.407,87.9128,0.0
757,439,1,2,B.T,8.6870689609651e-05,0.25098176867813815,,-0.0,-0.0,,-0.0,-0.0,0.0
758,44,1,2,A.T,0.0004491755065123773,0.2614095877532562,,-0.0,-0.0,,-0.0,-0.0,0.0
759,44,1,2,B.T,0.035711869881299665,0.27904093494064985,106.264,1568649.75,3552480.61,-6.10607780893404,108.174,61.4342,0.0
760,440,1,2,A.T,0.03827506358784377,0.2752758651272552,203.428,1460480.33,3468645.42,-3.9239930101866602,66.771,98.8218,0.0
761,440,1,2,B.T,0.00019933909533549895,0.25623800288100107,,-0.0,-0.0,,-0.0,-0.0,0.0
762,441,1,2,A.T,0.0007785213711062594,0.26085259401888644,,-0.0,-0.0,,-0.0,-0.0,0.0
763,441,1,2,B.T,0.034660846448230136,0.27779375655744837,142.246,1152370.21,2825639.77,-6.079708906876143,90.76,43.9912,0.0
764,442,1,2,A.T,0.00021733145808669742,0.26067199906237665,,-0.0,-0.0,,-0.0,-0.0,0.0
765,442,1,2,B.T,0.023245150984593014,0.2721859088256298,240.488,1612948.41,3259125.03,-5.042775260926643,122.603,76.8184,0.089
766,443,1,2,A.T,0.0005165240682394407,0.2608432620341197,2.017,85433.19,157266.43,-0.08579371438573263,10.228,1.81092,0.0
767,443,1,2,B.T,0.04745269593713602,0.284311347968568,123.211,1150088.34,2950062.24,-5.829550094430072,115.553,52.9512,0.0
768,444,1,2,A.T,0.00022381527211270364,0.2602102409693897,,-0.0,-0.0,,-0.0,-0.0,0.0
769,444,1,2,B.T,0.016897292938142523,0.26854697980240466,55.543,1045005.89,2315742.5,-5.138580761438973,38.861,34.4786,0.0
770,445,1,2,A.T,0.04343548019753474,0.27833274009876735,156.607,1297453.06,3072257.11,-4.461487322910401,89.688,62.2887,0.0
771,445,1,2,B.T,0.00019605503099186868,0.2567130275154959,,-0.0,-0.0,,-0.0,-0.0,0.0
772,446,1,2,A.T,0.000834091012252218,0.26026704550612606,,-0.0,-0.0,,-0.0,-0.0,0.0
773,446,1,2,B.T,0.0443236158424952,0.2820118079212476,188.792,1315670.12,2988487.44,-9.187156304214179,101.122,46.8028,0.024
774,447,1,2,A.T,0.00016565202784103717,0.25621115934725386,,-0.0,-0.0,,-0.0,-0.0,0.0
775,447,1,2,B.T,0.02055304062728283,0.26640485364697475,136.282,1659826.63,2981780.05,-2.2254447204322236,81.454,41.5433,0.0
776,448,1,2,A.T,0.00030127153226380685,0.25739230243279854,,-0.0,-0.0,,-0.0,-0.0,0.0
777,448,1,2,B.T,0.029822321777874094,0.2721528275556037,266.571,1600892.13,4675562.78,-4.424154086204642,123.031,89.939,0.018
778,449,1,2,A.T,0.0007402203731066959,0.2602151101865534,,-0.0,-0.0,,-0.0,-0.0,0.0
779,449,1,2,B.T,0.02957841359872191,0.274634206799361,112.447,839685.96,2246246.06,-4.430249634588851,37.675,50.2756,0.0
780,45,1,2,A.T,0.04981053923147556,0.28303360294907115,212.157,1328038.17,3449139.59,-1.7928349896085682,104.244,86.0904,0.0
781,45,1,2,B.T,0.000569673952667743,0.2584131703096672,,-0.0,-0.0,,-0.0,-0.0,0.0
782,450,1,2,A.T,0.0002674045436485825,0.2601087022718243,,-0.0,-0.0,,-0.0,-0.0,0.0
