,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
3127,801,2,2,A.C,0.07504592464247253,0.2861029623212363,26.323,225592.25,417391.38,-0.02958020418591512,35.371,8.24036,0.3
3128,802,2,2,A.C,0.024106314516939165,0.25752982392513624,46.214,242074.03,418297.84,-0.0001321420836050981,39.199,10.9603,0.0
3129,802,2,2,A.D,0.00918775873346931,0.2500705460334013,,-0.0,-0.0,,7.651,-0.0,0.0
3130,802,2,2,B.C,0.07991103844251483,0.2854321858879241,10.425,284428.39,676521.14,-2.3312164717043924,52.557,16.1243,0.0
3131,802,2,2,B.D,0.05426437182213704,0.27260885257773515,65.376,412863.68,1140144.06,-1.9277264356943573,70.964,16.6558,0.0
3132,803,2,2,B.D,0.1335152780637145,0.2971559723651906,74.283,461167.4,755202.22,-1.3474933990446054,70.906,16.9322,0.16
3133,803,2,2,B.C,0.09983190138664214,0.2803142840266544,97.524,577430.87,1037144.0,-2.1953842560687393,130.354,22.4813,0.071
3134,803,2,2,A.D,0.14282235633581877,0.30180951150124274,110.814,771173.0,1670764.55,-5.6562374740034365,93.586,32.7791,0.0
3135,803,2,2,A.C,0.0950701914844103,0.2779334290755385,84.368,439534.12,693434.88,-1.3727916602467838,51.296,20.9063,0.091
3136,804,2,2,B.D,0.1396736530063208,0.31877515983649374,103.421,703726.74,1368121.43,-2.9372072730174508,79.054,37.5854,0.121
3137,804,2,2,B.C,0.13829326340928674,0.31808496503797673,100.245,737414.14,1020327.62,-0.06396636068351041,37.74,34.6621,0.125
3138,804,2,2,A.D,0.1297346861101687,0.3138056763884177,11.935,262799.85,627105.66,-0.9327568783242334,22.842,11.2562,0.083
3139,804,2,2,A.C,0.1351041098125279,0.3164903882395973,37.599,75568.65,473085.18,-0.00038294459705775336,36.376,7.69743,0.0
3140,805,2,2,A.C,0.09691483248025179,0.29963908290679253,-12.969,80286.09,100716.28,-0.012393206351987481,41.77,0.89818,0.0
3141,805,2,2,A.D,0.10455930363386871,0.303461318483601,98.872,282348.78,628402.87,-2.1240175632908422,51.662,21.0651,0.0
3142,805,2,2,B.C,0.11668121255934238,0.30952227294633783,110.715,516053.89,880499.69,-1.962523999509972,64.782,21.5229,0.0
3143,805,2,2,B.D,0.12274216506630184,0.31255274919981757,22.363,191390.47,330552.19,-0.0002228835984041352,37.399,9.66094,0.0
3144,806,2,2,B.D,0.07413935447111726,0.280343010568892,9.949,143696.54,261118.77,-0.1300138296703087,75.773,2.69123,0.0
3145,806,2,2,B.C,0.059142341291590135,0.2728445039791284,58.711,361057.32,802030.27,-2.2223901268351463,57.06,14.9905,0.348
3146,806,2,2,A.D,0.0917249470949173,0.289135806880792,83.282,212608.57,694787.49,-0.9808228253168092,51.555,21.0783,0.261
3147,806,2,2,A.C,0.066748050134629,0.27664735840064786,24.18,115066.08,252680.84,-0.2800375929158947,26.39,3.09083,0.333
3148,807,2,2,B.D,0.029628502955893053,0.2553042514779465,,8594.01,3548.85,,81.307,-0.0,0.0
3149,807,2,2,B.C,0.03037930769144168,0.25567965384572083,23.373,134464.79,465170.79,-1.0539648543475082,21.251,12.7844,0.0
3150,807,2,2,A.D,0.13565413339529186,0.3083170666976459,140.251,999982.38,1769600.22,-2.3572889169384497,79.499,37.2907,0.195
3151,807,2,2,A.C,0.1264093121513724,0.3036946560756862,83.6,586055.13,1004251.53,-1.8612221742566728,76.995,32.9725,0.0
3152,808,2,2,A.C,0.049264738857891635,0.2633623694289458,87.968,275257.03,660883.9,-0.0016951071563398616,63.98,20.5069,0.0
3153,808,2,2,A.D,0.026004062075575263,0.25173203103778763,27.548,83660.94,95850.77,-0.6901664804324497,17.808,-0.0,0.0
3154,808,2,2,B.C,0.08946939969318918,0.28346469984659456,77.9,298538.27,513133.42,-0.060065667031766495,64.032,12.2072,0.0
3155,808,2,2,B.D,0.05100669853900399,0.264233349269502,83.538,398779.73,879919.69,-2.8679148510230403,23.752,6.51198,0.0
3156,809,2,2,A.D,0.10087595899822191,0.297817979499111,26.514,264610.76,460038.42,-1.0365897927433716,37.68,10.5437,0.4
3157,809,2,2,A.C,0.12743427511304617,0.31109713755652313,57.154,225186.33,504306.73,-0.012948587733560106,42.32,10.3773,0.3
3158,809,2,2,B.D,0.06573782502673567,0.28024891251336786,133.306,415278.15,948886.97,-3.293355450006588,91.24,20.9497,0.467
3159,809,2,2,B.C,0.08448860845528543,0.28962430422764274,46.502,310010.36,676677.23,-2.1148343542917307,45.414,19.601,0.364
3160,81,2,2,B.C,0.07017051241564332,0.27890025620782166,46.449,348330.95,586463.23,-0.011589112285839321,28.041,13.6343,0.316
3161,81,2,2,B.D,0.07082533059437993,0.27922766529718995,80.427,345183.94,863531.39,-1.113452676324622,58.772,16.4764,0.48
3162,81,2,2,A.C,0.12661280580796302,0.3071214029039815,130.105,731365.93,1448056.29,-6.342518072249496,118.455,27.0442,0.71
3163,81,2,2,A.D,0.11910811469424516,0.3033690573471226,112.093,700802.47,1475723.17,-3.178873850562357,59.703,35.4057,0.452
3164,810,2,2,A.C,0.003004993373702547,0.2325491633535179,,-0.0,-0.0,,0.375,-0.0,0.0
3165,810,2,2,A.D,0.00021106143707659949,0.23115219738520495,,12025.48,14146.44,,29.135,-0.0,0.0
