,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
851,29,2,2,E.R,0.1386146250340971,0.2807356458503819,272.692,2284269.0,4307188.91,-5.52302483441193,200.825,77.8002,0.0
852,290,2,2,D.F,0.03032954176305793,0.22434977088152894,28.439,130966.8,532953.48,-0.022554995273818518,29.099,7.20006,0.0
853,290,2,2,E.F,0.08027561102207983,0.2493228055110399,4.888,50104.4,107612.32,-0.00048576290004679674,1.624,0.78748,0.0
854,290,2,2,D.R,0.08482298664748669,0.25159649332374334,91.807,658316.61,1156903.71,-1.3171654511773023,95.132,20.9608,0.0
855,290,2,2,E.R,0.13274238701560534,0.27555619350780264,266.259,1950058.76,4444042.54,-4.62212730343085,190.839,102.982,0.0
856,291,2,2,D.F,0.02871924947976368,0.24648295807321519,3.742,160167.56,273385.52,-0.075946178836771,21.664,2.558,0.0
857,291,2,2,E.F,0.023186560667818414,0.24371661366724257,,-0.0,-0.0,,0.044,-0.0,0.0
858,291,2,2,D.R,0.09283822282450273,0.2785424447455847,69.288,1772621.72,3465752.81,-5.791110947500406,139.371,66.1721,0.0
859,291,2,2,E.R,0.1174979527524556,0.2908723097095611,79.511,1018632.21,2248399.63,-5.380791309262954,130.679,41.5804,0.0
860,292,2,2,D.F,0.01140941123894379,0.20771637228613857,,7999.24,5693.75,-0.02840031510792988,40.061,-0.0,0.0
861,292,2,2,E.F,0.06983065370004624,0.23692699351668978,132.806,777846.35,1800368.7,-5.723853146475148,75.764,23.7497,0.0
862,292,2,2,D.R,0.04286832009713635,0.22344582671523486,35.586,260479.8,399260.72,-0.002371352605211721,53.339,9.82091,0.0
863,292,2,2,E.R,0.10330836840439586,0.2536658508688646,214.472,2703157.07,4608670.69,-3.501207144403512,116.59,93.656,0.0
864,293,2,2,D.F,0.03381571539175639,0.22736619102921152,,7462.11,19051.06,,60.394,-0.0,0.0
865,293,2,2,E.F,0.03510427507862914,0.2280104708726479,86.486,624742.15,1392305.96,-3.206476699807507,32.125,21.6261,0.0
866,293,2,2,D.R,0.10464322946500033,0.2627799480658335,125.933,846092.07,1355416.77,-5.490788038122376,93.389,33.0206,0.087
867,293,2,2,E.R,0.08642782376336981,0.25367224521501824,133.451,1002515.71,1968856.05,-5.943247759080498,121.367,47.9002,0.0
868,294,2,2,D.F,0.022926130238556653,0.23767306511927835,,-0.0,-0.0,,-0.0,-0.0,0.0
869,294,2,2,E.F,0.033035152325464875,0.24272757616273247,,-0.0,-0.0,,0.004,-0.0,0.0
870,294,2,2,D.R,0.09267722600416164,0.27254861300208083,97.122,1262099.23,2474763.08,-5.253956908000983,87.048,41.648,0.0
871,294,2,2,E.R,0.12459669702220708,0.2885083485111036,349.82,1693090.19,3059341.72,-4.886932708639204,159.454,62.1375,0.0
872,295,2,2,D.F,0.018011903028036614,0.235027618180685,,-0.0,-0.0,,-0.0,-0.0,0.0
873,295,2,2,E.F,0.05106251287506894,0.25155292310420113,,-0.0,-0.0,,0.014,-0.0,0.0
874,295,2,2,D.R,0.05066926968211192,0.25135630150772265,67.287,706280.04,1465287.68,-3.2145100318095015,89.188,30.7411,0.0
875,295,2,2,E.R,0.1119373006047681,0.28199031696905075,209.177,2056659.65,3550730.45,-7.50151338120443,198.706,90.1561,0.118
876,296,2,2,D.F,0.007418139085302755,0.22193406954265138,46.027,546170.56,725132.78,-0.272181906818286,26.051,26.1207,0.0
877,296,2,2,E.F,0.06461612010207318,0.2505330600510366,114.193,769798.31,1500967.54,-6.100365985601668,29.936,36.4557,0.0
878,296,2,2,D.R,0.03135930231283055,0.2339046511564153,41.88,130713.04,367665.41,-5.280769643059882e-06,155.254,6.09247,0.0
879,296,2,2,E.R,0.10261804566507635,0.2695340228325382,193.744,900687.84,2357296.4,-7.0220092552509525,198.117,55.8018,0.0
880,297,2,2,D.F,0.0025697290811876883,0.21260986454059383,7.422,23459.86,76019.38,-0.09253153776444825,13.593,0.46844,0.0
881,297,2,2,E.F,0.06150835019734585,0.2420791750986729,,-0.0,-0.0,,8.605,-0.0,0.0
882,297,2,2,D.R,0.038066359730692056,0.230358179865346,63.24,248788.98,502893.3,-0.0005032299196751423,107.575,4.50577,0.0
883,297,2,2,E.R,0.12696832104084024,0.2748091605204201,270.614,2047140.6,4124516.59,-6.92975617580401,189.483,80.1658,0.0
884,298,2,2,D.F,0.015138580664643086,0.21903762366565488,90.134,357508.2,861232.3,-2.0359710877302,55.803,12.053,0.0
885,298,2,2,E.F,0.061589661787365906,0.2422631642270163,-14.916,116049.66,305127.96,-0.008317295068784642,33.843,1.88843,0.0
886,298,2,2,D.R,0.05361594731220976,0.23827630698943822,3.375,214171.87,407854.19,-0.17126132294044497,101.476,2.032,0.0
887,298,2,2,E.R,0.11475527117727324,0.26884596892197,235.085,2190975.63,4510810.42,-6.147400072329149,153.145,80.5363,0.0
888,299,2,2,D.F,0.03956908863037825,0.22869454431518915,111.829,525859.01,1423391.33,-4.226978635668757,101.302,25.2469,0.0
889,299,2,2,E.F,0.08247440329869278,0.2501472016493464,1.018,30340.98,41984.81,-0.005317219489240477,23.168,-0.0,0.0
890,299,2,2,D.R,0.08679916872642934,0.2523095843632147,168.979,842513.11,1389377.67,-6.702950413036257,54.422,32.2987,0.0
891,299,2,2,E.R,0.1335006844805321,0.27566034224026603,260.57,1282668.59,3173431.71,-7.662407340150248,141.455,73.3256,0.0
892,3,2,2,D.F,0.020649104721451296,0.22462788569405898,114.328,603527.54,1098620.01,-2.26216667081244,66.616,18.5082,0.0
893,3,2,2,E.F,0.07795867760141846,0.25328267213404254,28.317,55831.92,154632.67,-0.11272920525906108,52.125,1.13688,0.0
894,3,2,2,D.R,0.06777624992391793,0.24819145829529227,84.775,233601.57,674357.52,-0.44678483323823126,156.635,13.6259,0.0
895,3,2,2,E.R,0.13942337447078898,0.2840150205687278,215.829,1849735.3,3822141.34,-3.6376626101146368,182.452,71.1128,0.0
896,30,2,2,D.F,0.020111803828513075,0.2305592352475899,,-0.0,-0.0,,0.281,-0.0,0.0
897,30,2,2,E.F,0.03243449503643205,0.23672058085154937,,-0.0,-0.0,,0.263,-0.0,0.0
898,30,2,2,D.R,0.10106061294209212,0.27103363980437944,180.165,1142586.52,1777217.23,-5.362745321729507,135.785,42.2521,0.0
899,30,2,2,E.R,0.10641069505363702,0.2737086808601519,100.053,615625.63,1772277.1,-5.400629353440324,97.236,43.2409,0.0
900,300,2,2,D.F,0.04690776912320871,0.2405472178949377,64.087,381237.95,628699.39,-0.2363849215370635,104.264,12.5091,0.0
901,300,2,2,E.F,0.056233951303875075,0.24521030898527088,67.114,317075.41,550641.83,-0.5860987233489587,70.757,13.0364,0.0
902,300,2,2,D.R,0.076427490869537,0.2553070787681018,141.48,722412.37,959331.91,-3.8965469238254293,82.345,18.2808,0.0
903,300,2,2,E.R,0.09142074771225453,0.2628037071894606,222.495,1206470.81,2301766.05,-4.082792298382054,171.117,51.6592,0.0
904,301,2,2,D.F,0.04255260006757453,0.22289796670045395,101.834,856258.63,1575979.04,-4.428264607518463,76.566,29.3084,0.0
905,301,2,2,E.F,0.057596756797283884,0.2304200450653086,154.405,1060965.03,2445593.66,-6.273133685476298,107.017,37.1555,0.0
