,model,num_rna_chains,num_prot_chains,oligo_gdtts,bb_lddt,ics,ips,ilddt,ics_rp,rmsd,irmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
35888,899,1,1,0.429,0.859,0.0,0.078,0.007,0.078,13.202,15.2827,0.95335,0.92483,0.91383,0.05559,0.03183,0.16636,0.5076316666666667,0.08459333333333334,0.93067,0.04405376038303075,138.245,1214529.99,3219217.75,-7.441071944630789,138.237,63.5191
35889,9,1,1,0.429,0.859,0.0,0.053,0.0,0.053,16.502,22.5857,0.96114,0.93693,0.92972,0.05065,0.03211,0.15016,0.5101183333333333,0.07764,0.9425966666666667,0.0424441436502093,148.364,2084393.49,3814225.62,-4.889685245819483,93.249,61.3547
35890,90,1,1,0.429,0.859,0.0,0.043,0.0,0.043,14.906,19.6254,0.95657,0.92878,0.91784,0.05374,0.03563,0.14675,0.5065516666666666,0.07870666666666666,0.9343966666666667,0.03383068647549408,147.828,2248505.92,3796952.72,-3.7532521265805316,92.204,76.543
35891,900,1,1,0.429,0.859,0.0,0.033,0.0,0.033,17.74,24.685,0.96055,0.9326,0.92501,0.04361,0.02254,0.14394,0.5047083333333333,0.07003000000000001,0.9393866666666666,0.031330469150418594,120.502,1402849.18,2682609.69,-5.802395092797647,13.469,60.4632
35892,901,1,1,0.429,0.859,0.0,0.057,0.004,0.057,12.726,13.638,0.95873,0.93064,0.91901,0.05193,0.03102,0.14289,0.5057033333333333,0.07528,0.9361266666666667,0.027982458833594136,61.957,1510996.21,2545752.92,-8.818600606215357,44.909,54.0191
35893,902,1,1,0.429,0.859,0.0,0.061,0.0,0.061,15.972,22.4573,0.95507,0.92967,0.92106,0.04379,0.02698,0.12969,0.5010433333333333,0.06682,0.9352666666666666,0.020076155190133706,118.607,951169.05,2198470.96,-5.7912873974366,86.168,44.1139
35894,903,1,1,0.429,0.859,0.0,0.057,0.004,0.057,15.522,19.5697,0.95822,0.93559,0.9281,0.05026,0.03355,0.13611,0.5069716666666667,0.07330666666666667,0.9406366666666667,0.027774655594748763,178.216,1774703.32,2989131.78,-2.6432326020259667,76.634,62.3114
35895,904,1,1,0.429,0.859,0.0,0.051,0.0,0.051,14.399,18.3617,0.95949,0.93299,0.92499,0.05179,0.03178,0.16903,0.5116783333333333,0.08420000000000001,0.9391566666666668,0.04303500387832174,154.281,1952563.96,3839435.75,-3.530820845086565,134.684,95.3028
35896,905,1,1,0.429,0.859,0.0,0.049,0.0,0.049,14.788,18.8391,0.96337,0.93416,0.92632,0.05094,0.03345,0.14529,0.5089216666666667,0.07656,0.9412833333333334,0.026762066482808676,138.4,1218103.99,2290229.59,-2.877004173370495,98.245,45.5009
35897,906,1,1,0.429,0.859,0.0,0.048,0.0,0.048,16.484,22.5971,0.96368,0.93299,0.9234,0.05164,0.0309,0.13281,0.5059033333333334,0.07178333333333334,0.9400233333333333,0.02770080271924371,93.607,1381809.14,2550268.38,-5.254224466973615,86.491,51.1622
35898,907,1,1,0.429,0.859,0.0,0.117,0.0,0.117,14.247,16.4232,0.95609,0.93527,0.92655,0.04815,0.02426,0.15576,0.5076800000000001,0.07605666666666668,0.9393033333333335,0.035983126393193746,167.043,1840318.76,3435990.74,-5.816219071949501,56.686,84.0171
35899,908,1,1,0.429,0.859,0.0,0.096,0.0,0.096,15.867,19.7971,0.95732,0.933,0.92533,0.04817,0.02131,0.15019,0.5058866666666666,0.07322333333333332,0.9385499999999999,0.043166372478299304,232.794,1931269.83,3726687.17,-4.108341212126717,129.193,88.3079
35900,909,1,1,0.429,0.859,0.0,0.057,0.0,0.057,13.988,16.8167,0.95934,0.9301,0.92026,0.0582,0.03954,0.16203,0.5115783333333334,0.08659,0.9365666666666667,0.03839957372410936,178.397,2028231.92,3380394.42,-2.248050518984089,116.229,82.2532
35901,91,1,1,0.429,0.859,0.0,0.064,0.0,0.064,14.577,18.3008,0.95619,0.9324,0.92286,0.04424,0.02357,0.14085,0.5033516666666666,0.06955333333333334,0.9371499999999999,0.0355085223009155,99.882,1370505.26,3103378.99,-6.840159639549237,47.678,69.6527
35902,910,1,1,0.429,0.859,0.0,0.078,0.014,0.078,16.604,21.8507,0.96245,0.94006,0.93476,0.05116,0.02856,0.15684,0.512305,0.07885333333333333,0.9457566666666667,0.04303880736697465,272.174,2317315.58,4121304.15,-2.889056548524885,189.226,88.9768
35903,911,1,1,0.429,0.859,0.0,0.054,0.008,0.054,13.026,14.3149,0.95694,0.92599,0.91363,0.0538,0.03266,0.14053,0.503925,0.07566333333333332,0.9321866666666666,0.03237217826535926,157.93,2489457.1,4017725.21,-5.27057930403309,157.747,85.8426
35904,912,1,1,0.429,0.859,0.0,0.036,0.0,0.036,13.665,16.274,0.96446,0.93453,0.92576,0.05446,0.03788,0.12743,0.50742,0.07325666666666666,0.9415833333333333,0.02252491846812745,142.36,1455852.97,1986760.41,-4.264304052523962,60.363,30.7359
35905,913,1,1,0.429,0.859,0.0,0.051,0.0,0.051,17.5,24.8737,0.96247,0.93645,0.92814,0.04361,0.03002,0.12757,0.50471,0.06706666666666666,0.9423533333333333,0.027032743373638368,160.749,1188486.99,1718520.92,-3.3212093633387636,94.61,23.3169
35906,914,1,1,0.429,0.859,0.0,0.043,0.001,0.043,14.253,16.3043,0.95913,0.93672,0.92824,0.06062,0.03196,0.16095,0.5129366666666667,0.08451000000000002,0.9413633333333333,0.04015878598747804,232.845,2305103.18,4354588.67,-0.9613664177685564,167.951,92.2584
35907,915,1,1,0.429,0.859,0.0,0.118,0.0,0.118,14.089,16.4876,0.95043,0.92644,0.91539,0.05521,0.02662,0.16091,0.5058333333333334,0.08091333333333334,0.9307533333333334,0.04176497691514669,139.392,1442788.17,3165604.23,-5.545929125222477,83.406,82.3805
35908,916,1,1,0.429,0.859,0.0,0.078,0.0,0.078,13.787,17.2896,0.96122,0.93394,0.92498,0.04952,0.03389,0.14194,0.5075816666666666,0.07511666666666668,0.9400466666666666,0.02641984548608889,63.313,1056956.36,1663449.15,-3.3743208427853384,95.155,43.9475
35909,917,1,1,0.429,0.859,0.0,0.085,0.0,0.085,16.286,20.5089,0.95953,0.93601,0.92874,0.047,0.02348,0.16494,0.50995,0.07847333333333334,0.9414266666666666,0.04340186854801686,113.196,1467956.08,4012880.54,-3.870264280485381,73.103,75.1535
35910,918,1,1,0.429,0.859,0.0,0.054,0.0,0.054,15.852,20.7829,0.95742,0.93198,0.92426,0.04946,0.02828,0.15486,0.50771,0.07753333333333333,0.9378866666666666,0.04181536613928073,137.7,1364619.32,2875281.72,-6.0179777788954,93.837,56.7536
35911,919,1,1,0.429,0.859,0.0,0.105,0.002,0.105,13.741,16.1524,0.96346,0.93979,0.933,0.06028,0.04375,0.17176,0.5186733333333333,0.09193,0.9454166666666666,0.04245716825371346,140.208,1595106.52,3436651.11,-6.575935650764583,150.794,62.8434
