,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
545,343,1,2,A.I,8.788657077844017e-05,0.25030227661872256,,9123.1,28236.47,,1.184,-0.0,0.0
546,344,1,2,B.I,0.025273800991723765,0.25185023382919525,86.794,728807.82,1540667.46,-3.250653010307764,62.039,30.5299,0.031
547,344,1,2,A.I,0.028240393429007325,0.25333353004783704,176.471,1235086.37,2001013.15,-4.317261165909757,158.128,58.5656,0.0
548,345,1,2,B.I,0.04076943412997025,0.2616913837316518,340.788,1608132.98,3129675.61,-2.3896290726802354,160.073,69.8962,0.063
549,345,1,2,A.I,0.0005660427073757118,0.24158968802035452,,-0.0,-0.0,,0.046,-0.0,0.0
550,346,1,2,A.I,0.0002234270865933179,0.24800004687663002,,-0.0,-0.0,,-0.0,-0.0,0.0
551,346,1,2,B.I,0.01617206569760583,0.25597436618213626,129.159,1111948.72,1916817.99,-0.513211969388611,139.453,39.1166,0.0
552,347,1,2,B.I,0.009588447064203365,0.256012556865435,162.568,1555292.78,3008510.55,-1.6185456830587353,89.183,64.3497,0.0
553,347,1,2,A.I,2.1430445991402355e-05,0.25122904855632905,,-0.0,-0.0,,42.313,-0.0,0.0
554,348,1,2,B.I,0.04405129987208056,0.2712956499360403,222.819,1536646.28,3005385.74,-3.689408743591681,119.331,75.6159,0.022
555,348,1,2,A.I,0.01071853430886449,0.25462926715443224,24.026,504836.94,1045671.55,-1.520287844130266,16.629,25.4236,0.0
556,349,1,2,B.I,0.037849165999068644,0.269426249666201,270.852,1391302.89,2822715.66,-5.213257301379214,181.435,45.6593,0.025
557,349,1,2,A.I,0.0005007159125982238,0.2507520246229658,,-0.0,-0.0,,-0.0,-0.0,0.0
558,35,1,2,B.I,0.06680137327603006,0.282935686638015,267.087,1810762.12,3424738.18,-6.405886010595111,87.327,69.3001,0.043
559,35,1,2,A.I,0.006896792957876841,0.2529833964789384,44.135,219369.72,437878.34,-1.574265052217239,17.063,6.17068,0.0
560,350,1,2,A.I,0.00036954317783726706,0.24528977158891863,,-0.0,-0.0,,2.6,-0.0,0.0
561,350,1,2,B.I,0.033880964843751825,0.2620454824218759,232.173,1517711.92,2782462.38,-4.716716736513713,199.027,47.22,0.0
562,351,1,2,B.I,0.04316176198226458,0.27415921432446566,214.513,2085395.64,3166623.66,-9.351361958230589,163.983,66.3696,0.0
563,351,1,2,A.I,0.000552502954039888,0.2528545848103533,,-0.0,-0.0,,-0.0,-0.0,0.0
564,352,1,2,B.I,0.013993050049430168,0.2570348583580484,175.933,1522744.48,2700563.38,-5.156813866239101,116.887,48.1133,0.0
565,352,1,2,A.I,1.36302862437334e-05,0.25004514847645515,,-0.0,-0.0,,2.706,-0.0,0.0
566,353,1,2,B.I,0.04213016641206195,0.2752184165393643,183.856,1113953.15,2172981.68,-4.311792677434786,79.236,36.3349,0.028
567,353,1,2,A.I,0.005993739192047088,0.25715020292935686,24.626,172379.5,280716.13,-1.5353180986344959,23.802,2.42512,0.0
568,354,1,2,B.I,0.03014387306438948,0.26360860319886137,167.304,1321295.6,2606796.42,-4.333583021659046,126.671,48.8992,0.0
569,354,1,2,A.I,0.00039835426512369184,0.2487358437992285,,-0.0,-0.0,,1.655,-0.0,0.0
570,355,1,2,B.I,0.04816239282554306,0.27003119641277157,296.945,1748284.9,3259372.36,-8.941931275463414,186.814,52.1026,0.067
571,355,1,2,A.I,0.0074523044374990004,0.24967615221874953,38.169,325487.87,669253.76,-0.2449193030773812,52.679,14.487,0.0
572,356,1,2,B.I,0.032965927777365775,0.2707129638886829,268.988,1456478.45,2459842.97,-1.4073024975988668,134.873,51.998,0.026
573,356,1,2,A.I,0.000775465393279605,0.2546177326966398,,7800.68,19355.87,,12.695,-0.0,0.0
574,357,1,2,B.I,0.06188770500984901,0.2797321858382578,321.531,2159334.07,4305692.45,-7.123600662664992,86.271,113.35,0.0
575,357,1,2,A.I,0.005226338261480255,0.25140150246407345,19.497,298085.9,472907.59,-0.11903902440241478,53.448,5.04829,0.129
576,358,1,2,B.I,0.023542875965858915,0.2551564379829295,223.443,1743119.64,3295603.2,-5.642432190262118,126.959,71.3573,0.0
