,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
1260,666,1,2,A.C,0.016153260620558288,0.2584116303102792,27.011,274126.65,509053.66,-0.011237946468064093,56.844,4.15575,0.0
1261,666,1,2,B.C,0.15796460560522974,0.3293173028026149,176.102,1456613.96,3292458.07,-4.436797153091253,128.683,73.9943,0.0
1262,667,1,2,B.C,0.000499749485240386,0.2456948747426202,,20648.62,41680.68,,66.54,-0.0,0.0
1263,667,1,2,A.C,0.10874129747971893,0.29981564873985944,200.693,1402103.47,2425693.54,-4.828167395778868,87.906,46.7405,0.0
1264,668,1,2,A.C,0.06158676806371659,0.2887433840318583,77.146,561474.14,1063792.32,-0.7236763891661766,103.707,11.6723,0.0
1265,668,1,2,B.C,0.19318173993378876,0.3545408699668944,238.598,1856365.77,3442092.12,-6.282118013751769,173.35,84.0481,0.083
1266,669,1,2,A.C,0.10101958755403757,0.3031397937770188,79.083,570320.68,1022935.75,-2.547437709149146,100.061,25.7353,0.0
1267,669,1,2,B.C,0.11495674011675873,0.3101083700583793,112.968,1016697.42,1797178.28,-2.51760590867807,81.96,33.014,0.0
1268,67,1,2,A.C,0.14943237598054113,0.33360118799027055,214.947,1726634.78,3294845.75,-4.819501707702703,143.198,74.7761,0.141
1269,67,1,2,B.C,0.12989641586318612,0.32383320793159304,112.808,756958.51,1465402.87,-3.053097670155833,89.1,25.2096,0.0
1270,670,1,2,A.C,0.16928888000547887,0.3652227733360728,227.917,1558884.72,2635161.64,-2.0295565920040044,161.859,51.4022,0.873
1271,670,1,2,B.C,0.23795598857104777,0.3995563276188572,248.019,1663129.33,2654352.75,-1.0168809494565092,194.778,52.7147,0.8
1272,671,1,2,A.C,0.09351553049637004,0.30930776524818504,98.05,856497.86,1706147.08,-4.014688134301386,128.563,26.8366,0.045
1273,671,1,2,B.C,0.10588470517686802,0.315492352588434,146.983,618213.69,1456943.16,-3.0268273192424733,127.901,21.4573,0.0
1274,672,1,2,A.C,0.0005829341179548919,0.2435831337256441,,-0.0,-0.0,,20.634,-0.0,0.0
1275,672,1,2,B.C,0.16260576322674752,0.3245945482800404,262.268,1887214.71,3179626.93,-2.5175217038322546,140.403,60.2571,0.092
1276,673,1,2,B.C,0.11056395248160697,0.32299030957413677,117.314,473712.27,969464.86,-3.1007558310266505,77.666,29.6843,0.048
1277,673,1,2,A.C,0.14684219174087046,0.3411294292037685,143.982,758812.99,1599621.0,-3.1793738779609044,117.617,16.1247,0.0
1278,674,1,2,A.C,0.15820255847647785,0.35876127923823886,127.291,1291009.81,2005427.65,-1.2546431137153016,85.843,30.3756,0.326
1279,674,1,2,B.C,0.22168136257678273,0.3905006812883913,169.449,1287241.41,2358526.69,-3.6120191635042223,155.791,59.6248,0.375
1280,675,1,2,A.C,0.0004054715996822722,0.26811440246650786,,-0.0,-0.0,,0.645,-0.0,0.0
1281,675,1,2,B.C,0.14106145920231938,0.3384423962678264,145.747,917179.07,1975327.97,-4.230861289113185,123.541,50.5424,0.0
1282,676,1,2,A.C,0.052095372334588316,0.26215268616729415,70.425,481632.19,977008.58,-5.787641003979621,37.182,32.9304,0.0
1283,676,1,2,B.C,0.11481517928186806,0.293512589640934,116.154,668135.91,1618966.84,-5.758718338434866,108.848,50.3413,0.0
1284,677,1,2,A.C,0.11192143664229662,0.3235257183211483,91.91,452468.15,948658.99,-1.739042779331479,63.382,17.8623,0.368
1285,677,1,2,B.C,0.19621760174632072,0.36567380087316037,152.34,803100.79,1579780.51,-4.556685512944833,100.443,35.484,0.267
1286,678,1,2,B.C,0.09684874583035707,0.30547103958184524,44.725,653344.4,1435486.63,-3.4946731138259133,49.729,20.4703,0.0
1287,678,1,2,A.C,0.14477402679622176,0.3294336800647776,129.421,1238729.33,2002253.55,-4.205964202767771,107.877,34.0259,0.128
1288,679,1,2,B.C,0.001059608042000895,0.25028313735433383,,24091.66,19386.9,-0.04473813062185838,7.689,-0.0,0.0
1289,679,1,2,A.C,0.11011201082728803,0.30480933874697735,130.762,1640030.89,3396804.09,-6.726751816198646,113.144,77.41,0.029
1290,68,1,2,B.C,0.12169892452657223,0.3250261289299528,149.762,609712.84,1576066.9,-4.40387015504805,118.507,24.3375,0.0
1291,68,1,2,A.C,0.11169174700626174,0.32002254016979753,145.217,1171730.21,2077139.96,-4.169811528760609,109.006,31.3242,0.049
1292,680,1,2,A.C,0.0006500589512707933,0.2598166961423021,,10448.33,8660.51,,42.598,-0.0,0.0
1293,680,1,2,B.C,0.18602964640595016,0.3525064898696417,231.879,1620059.4,2879406.34,-3.3345217451601523,164.65,41.633,0.038
1294,681,1,2,A.C,0.000460631725953764,0.25481864919631025,,17569.75,28753.48,,38.996,-0.0,0.0
1295,681,1,2,B.C,0.16381087233312427,0.3364937694998955,231.963,1757664.45,3281151.03,-7.071375571777557,191.765,60.8119,0.0
1296,682,1,2,B.C,0.1259100530296564,0.3122050265148282,147.249,1150746.17,1805658.38,-4.169864510418693,98.187,48.9382,0.333
1297,682,1,2,A.C,0.1429690534248948,0.3207345267124474,125.86,1514281.25,2696692.54,-5.386623311332621,51.898,44.6933,0.133
1298,683,1,2,A.C,0.12866885073599404,0.3136410920346637,83.688,733494.14,1176469.0,-2.399581587521383,41.112,22.3636,0.105
1299,683,1,2,B.C,0.08410597385372966,0.2913596535935315,170.27,1580531.54,2647021.19,-2.6763734793851106,89.758,49.5893,0.0
1300,684,1,2,A.C,0.1315531346015632,0.3313665673007816,116.575,1318856.54,2656711.6,-4.414135950567282,103.602,49.2024,0.0
1301,684,1,2,B.C,0.07633710800437256,0.30375855400218627,144.807,897173.45,1641137.42,-1.7609559738959892,72.829,14.5896,0.0
