,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
631,382,2,1,D.Z,0.09121759851004754,0.23619713258835712,195.405,1272225.81,3244139.36,-7.360256349774458,43.547,24.9472,0.081
632,383,2,1,C.Z,0.09992453111444775,0.24574393222389054,91.626,1016333.4,1963355.99,-3.7331819562276594,51.511,10.7663,0.0
633,383,2,1,D.Z,0.07950452481454705,0.2355339290739402,58.981,803979.2,1201435.84,-3.407651548929943,43.835,13.063,0.0
634,384,2,1,C.Z,0.02375326503388351,0.21014829918360842,19.907,191312.94,158742.4,-0.00848113333188835,32.196,-0.0,0.0
635,384,2,1,D.Z,0.09031638465821742,0.24342985899577535,134.754,1531220.95,2512945.2,-6.479457243402166,28.791,18.7661,0.0
636,385,2,1,C.Z,0.10309227495454251,0.25698280414393787,27.288,997654.27,1805671.16,-3.099543051834889,50.416,13.2064,0.0
637,385,2,1,D.Z,0.06611572355941461,0.23849452844637392,42.662,794387.53,1482444.63,-2.6413257404930617,50.833,9.80986,0.041
638,386,2,1,C.Z,0.04647388099692762,0.19679027383179715,59.865,892257.96,941823.3,-3.311192571315194,45.55,1.41467,0.0
639,386,2,1,D.Z,0.06176951412198832,0.2044380903943275,195.333,1141952.4,2838715.44,-2.9476412509374534,43.309,1.35952,0.0
640,387,2,1,C.Z,0.11406207280087984,0.26597103640043995,63.947,840428.58,1863687.22,-5.458192530215168,-0.0,21.1701,0.098
641,387,2,1,D.Z,0.06831917130039074,0.24309958565019538,31.328,564577.17,789103.91,-3.284220774802694,32.281,-0.0,0.0
642,388,2,1,C.Z,0.06640440290284459,0.21706720145142233,20.335,716612.46,1174080.93,-3.574928069578844,14.454,5.06918,0.0
643,388,2,1,D.Z,0.0507132169264878,0.20922160846324392,101.102,1042769.86,2173646.76,-4.507154876087069,36.81,18.6719,0.0
644,389,2,1,C.Z,0.13404814032837747,0.2840424034975221,61.869,972053.61,1285345.1,-1.9426795894294968,50.053,5.3482,0.1
645,389,2,1,D.Z,0.14153013448230922,0.2877834005744879,185.091,1817428.62,3084697.36,-2.2116842468868048,62.382,13.394,0.246
646,39,2,1,C.Z,0.10833507010247558,0.2665475350512378,111.268,1389169.88,2476957.83,-5.399113920859429,20.43,18.056,0.0
647,39,2,1,D.Z,0.0910319410613738,0.2578959705306869,115.751,1406551.95,1929535.83,-4.395934521125412,67.281,1.7568,0.113
648,390,2,1,C.Z,0.07972961174700686,0.23658980587350345,79.085,595576.41,1479667.54,-4.077921253040664,19.99,24.0556,0.0
649,390,2,1,D.Z,0.04576592881858233,0.21960796440929117,47.078,560966.85,636545.46,-0.12531497087704982,42.249,4.16591,0.0
650,391,2,1,C.Z,0.06017763179843315,0.2225021492325499,55.318,922607.55,1831161.89,-1.764281714916509,8.74,14.6196,0.0
651,391,2,1,D.Z,0.0757154135761084,0.23027104012138752,78.474,812619.45,1481475.88,-4.899501118560918,33.963,2.43415,0.0
652,392,2,1,C.Z,0.09932418489916017,0.24586875911624675,117.04,1557978.22,2458124.55,-3.2698941009087887,27.279,12.7148,0.0
653,392,2,1,D.Z,0.062112566114228676,0.227262949723781,68.518,940763.85,1405886.58,-4.7919839020058,58.469,-0.0,0.0
654,393,2,1,C.Z,0.07689506695678575,0.2394208668117262,51.097,652106.77,906566.49,-2.723230843969353,47.723,5.45497,0.0
655,393,2,1,D.Z,0.09736919198476245,0.24965792932571454,108.6,1501644.42,2900334.17,-6.469920006885231,55.617,21.303,0.0
656,394,2,1,C.Z,0.07350608488231955,0.2293447091078264,115.944,931094.31,2119777.32,-5.6538344299722185,20.615,16.8462,0.0
657,394,2,1,D.Z,0.05116148385041015,0.2181724085918717,43.162,629822.12,875416.58,-4.13128106691838,89.6,1.70596,0.0
658,395,2,1,C.Z,0.07490659859613516,0.24381496596473423,80.186,994389.84,1150573.95,-4.052296745188524,45.089,4.81161,0.0
659,395,2,1,D.Z,0.10778722070972435,0.26025527702152884,135.827,1670558.08,2396426.42,-7.550402682839185,61.93,11.0963,0.0
660,396,2,1,C.Z,0.09443444534481386,0.23090555600574028,95.695,993874.77,2124048.86,-2.7348151960647322,47.811,27.3741,0.048
661,396,2,1,D.Z,0.0750243629096076,0.22120051478813713,162.147,959045.18,1745980.49,-4.496800405482939,53.546,17.8391,0.0
662,397,2,1,C.Z,0.03803296374389902,0.1994464818719495,11.532,256962.26,314331.27,-1.9309284041403911,28.255,-0.0,0.0
663,397,2,1,D.Z,0.09348849307098135,0.22717424653549065,158.092,1615598.51,3441234.76,-3.4699895388156894,2.581,27.8506,0.041
664,398,2,1,C.Z,0.103091583319474,0.24593079165973702,46.465,1360796.6,2600202.04,-2.229081651142832,84.325,21.5611,0.0
665,398,2,1,D.Z,0.06800484848063205,0.22838742424031605,83.727,1113652.21,1548407.91,-9.122919311811307,10.405,4.43522,0.0
666,399,2,1,C.Z,0.13072835142957048,0.2811591757147852,68.273,723468.35,1676534.81,-5.264715880447116,-8.68,2.05333,0.154
667,399,2,1,D.Z,0.10243800071766601,0.267014000358833,50.815,954615.34,1317389.52,-4.388830855787676,21.258,7.03626,0.0
668,4,2,1,C.Z,0.1688126815017313,0.315329674084199,77.714,1248909.47,1973380.45,-4.213259056922604,21.19,7.20457,0.333
669,4,2,1,D.Z,0.11173545677447691,0.2867910617205718,118.739,737186.06,1879457.42,-1.8312435717181985,46.462,15.9365,0.615
670,40,2,1,C.Z,0.09050716232595733,0.24261358116297865,82.331,1655342.76,2541207.96,-6.082400226979669,62.737,15.214,0.0
671,40,2,1,D.Z,0.06245238803785469,0.22858619401892732,104.161,567884.14,1185008.15,-2.6113714841985134,46.206,12.6532,0.0
672,400,2,1,C.Z,0.05715549095475581,0.2142977454773779,23.748,802672.13,1398369.51,-4.143936463487779,37.783,1.35952,0.0
673,400,2,1,D.Z,0.05246388856576232,0.21195194428288117,75.219,1222338.81,2466615.7,-1.19680800647907,14.318,23.1402,0.0
674,401,2,1,C.Z,0.09998075959738344,0.2519253797986917,72.705,1509406.76,2432791.69,-4.268628677567589,22.088,1.77718,0.188
675,401,2,1,D.Z,0.09102481974186957,0.24744740987093478,71.966,1226155.93,1834359.25,-3.3055934161861495,41.576,9.96265,0.25
676,402,2,1,C.Z,0.12112715511248098,0.26662857755624053,106.766,1571374.62,2742392.02,-6.5169363987680065,8.664,10.2228,0.049
677,402,2,1,D.Z,0.09423642354086041,0.25318321177043024,84.806,775195.84,1011325.84,-2.7197836184706974,38.51,-0.0,0.05
678,403,2,1,C.Z,0.14990594503469767,0.2851196391840155,66.173,1439682.55,2229542.74,-7.463553397880364,26.981,10.0428,0.0
679,403,2,1,D.Z,0.12025709650479258,0.270295214919063,101.36,1097092.54,1747178.77,-5.029354050592397,30.534,12.8956,0.627
680,404,2,1,C.Z,0.13155486599425786,0.2739507663304622,66.47,978316.15,1344698.61,-1.9687405037380497,69.39,5.2115,0.111
681,404,2,1,D.Z,0.1074652755749412,0.26190597112080394,222.057,2479822.42,4534989.74,-4.050989733860059,62.65,22.6841,0.075
682,405,2,1,C.Z,0.03481581670930609,0.19855957502131974,,53214.65,58376.95,,43.746,-0.0,0.0
683,405,2,1,D.Z,0.05906733282613459,0.21068533307973397,107.621,1182139.41,2134934.61,-6.762013040111201,31.981,18.054,0.067
684,406,2,1,C.Z,0.08554455769772176,0.23482061218219424,83.849,1032090.32,1984190.38,-8.230559994028484,8.785,15.8484,0.0
685,406,2,1,D.Z,0.061517069438195904,0.2228068680524313,110.969,1056529.43,1612558.35,-3.518474146676104,35.981,13.0589,0.0
686,407,2,1,C.Z,0.05586634578648955,0.21528483955991146,71.065,955723.79,1092401.18,-2.822531887496583,55.054,0.354,0.0
687,407,2,1,D.Z,0.09706658271607012,0.23588495802470172,188.366,2491195.42,3901157.09,-3.1613060834188214,66.066,8.75348,0.11
688,408,2,1,C.Z,0.024314883310580626,0.1938924416552903,5.997,187450.64,280570.93,-0.00028196382114791197,50.96,0.354,0.0
689,408,2,1,D.Z,0.060179852410192324,0.21182492620509613,107.95,1305676.44,2611182.88,-4.1186015726929925,26.86,11.9759,0.0
690,409,2,1,C.Z,0.11206492453347891,0.2741591289334061,40.198,595091.37,1159687.25,-2.7563036738242874,34.542,2.64826,0.0
691,409,2,1,D.Z,0.10888204811708418,0.27256769072520876,97.658,1143581.25,1724986.67,-4.076693666301948,27.409,15.7583,0.426
692,41,2,1,C.Z,0.04398925259592942,0.209587959631298,65.504,872759.2,1161640.56,-2.9715961313419212,43.537,0.90588,0.0
693,41,2,1,D.Z,0.08122499638120645,0.22820583152393653,211.474,2169949.07,3459701.38,-6.419220407993696,76.396,1.7568,0.063
694,410,2,1,C.Z,0.06916378907189938,0.2292468945359497,95.015,1251770.87,1560037.97,-4.085118994043662,29.263,1.35952,0.0
695,410,2,1,D.Z,0.05349758799929987,0.22141379399964994,89.609,599740.65,939451.69,-3.3994721145421303,56.986,1.19448,0.0
696,411,2,1,C.Z,0.053691410494502635,0.21265903858058469,62.783,878685.98,1074000.23,-2.3170186795392187,42.489,0.90588,0.0
697,411,2,1,D.Z,0.09500388025771828,0.2333152734621925,202.698,2221545.25,3282497.53,-8.486754026713177,97.823,1.7568,0.0
698,412,2,1,C.Z,0.07365107341101974,0.2370955367055099,55.668,587959.31,1190146.42,-2.6785067700463006,23.61,-0.0,0.0
699,412,2,1,D.Z,0.06860282414577341,0.23457141207288673,52.33,926247.66,1125200.78,-4.13578737353719,37.208,-0.0,0.217
700,413,2,1,C.Z,0.07482764217129444,0.22867215441898056,74.713,556674.49,1497428.61,-6.642578130825462,52.426,11.4025,0.0
701,413,2,1,D.Z,0.054040397569769985,0.21827853211821832,47.863,912338.33,1172638.55,-6.5442620096081345,45.492,1.44317,0.0
702,414,2,1,C.Z,0.10039873327514215,0.24798103330423774,141.792,1700371.16,2848089.3,-4.0258842406418305,-1.851,30.2526,0.04
703,414,2,1,D.Z,0.05283772590119043,0.2242005296172619,118.282,934297.61,1427767.09,-2.612500417592029,47.03,6.22058,0.0
704,415,2,1,C.Z,0.08405911803711205,0.2347312256852227,44.647,892593.35,1612189.55,-4.3569191275279895,32.89,3.59035,0.0
705,415,2,1,D.Z,0.04225991558741953,0.21383162446037643,81.099,521474.64,1098575.44,-1.9134661254697896,18.676,1.80211,0.0
706,416,2,1,C.Z,0.08271224348718532,0.23962612174359268,76.802,1011402.43,1553432.28,-3.7851373927029908,63.172,4.32951,0.0
707,416,2,1,D.Z,0.08970680122147315,0.24312340061073662,157.077,1688215.64,2361887.87,-4.522525306376617,79.766,3.34918,0.0
708,417,2,1,C.Z,0.046737141738412896,0.2117552375358731,,97263.57,190769.84,-0.09756168911562825,26.321,-0.0,0.0
709,417,2,1,D.Z,0.07073351182316401,0.22375342257824868,161.185,704037.99,2323004.76,-2.568611470326721,-10.448,25.621,0.0
710,418,2,1,C.Z,0.11597710757050664,0.27036688711858664,89.794,1063524.99,2230946.86,-6.584328470427752,-6.977,9.35736,0.0
711,418,2,1,D.Z,0.05597402394050732,0.240365345303587,35.037,388356.6,563899.65,-2.3250151273489332,26.798,-0.0,0.0
712,419,2,1,C.Z,0.0910997059661895,0.2543231863164281,67.481,899690.25,1338119.34,-3.410912120065421,55.769,11.7366,0.0
713,419,2,1,D.Z,0.1251108347554691,0.2713287507110679,227.086,2099325.8,3394335.51,-3.0691466853749008,23.459,15.1378,0.0
714,42,2,1,C.Z,0.11289455536170862,0.256883944347521,35.213,889030.12,1739926.44,-1.2518505302372729,70.1,13.7202,0.0
715,42,2,1,D.Z,0.08602628677181201,0.24344981005257268,65.897,1039882.96,1491615.27,-5.519076541773958,52.875,10.0249,0.245
716,420,2,1,C.Z,0.0986642055446282,0.24756876943898073,132.977,1419282.59,2687474.57,-3.834109375853168,-20.955,11.7061,0.0
717,420,2,1,D.Z,0.06168861544138053,0.22908097438735692,52.856,913994.4,973875.12,-5.185172716318272,70.64,2.84271,0.0
718,421,2,1,C.Z,0.04194535658534733,0.20885601162600698,61.657,453232.69,749279.21,-1.2367706443194089,60.203,7.62186,0.0
719,421,2,1,D.Z,0.07266612228570465,0.22421639447618563,159.02,2074957.78,4099209.61,-3.6038118639278744,39.343,45.3558,0.023
720,422,2,1,C.Z,0.057321533883805384,0.20995243360856936,25.171,359358.7,738632.54,-2.7102481794803928,23.792,-0.0,0.0
721,422,2,1,D.Z,0.05434201137977652,0.2084626723565549,53.041,1147518.89,2024152.5,-2.7068238564723175,27.508,9.98287,0.0
722,423,2,1,C.Z,0.0883388049667701,0.25081440248338505,43.227,604851.32,795763.59,-0.2791885839087318,45.99,1.33779,0.222
723,423,2,1,D.Z,0.07860286631475902,0.24594643315737952,97.457,1476854.88,2288988.48,-5.48936246066465,42.465,1.92527,0.069
724,424,2,1,C.Z,0.06130062495649327,0.21709864581157995,0.642,172131.75,278773.69,-0.00027388222894054657,30.7,-0.0,0.0
725,424,2,1,D.Z,0.09727166829979979,0.23508416748323321,118.613,1415101.38,2951502.36,-7.1451634913173585,43.224,7.13539,0.169
726,425,2,1,C.Z,0.04611611293075838,0.2127630564653792,121.974,903790.23,1777292.15,-6.585741245138163,18.034,15.7572,0.0
727,425,2,1,D.Z,0.0498442877054913,0.21462714385274567,62.137,647696.54,1026677.3,-3.0628636454624476,28.452,3.51978,0.0
728,426,2,1,C.Z,0.12153417458321202,0.2676737539582727,170.343,1808491.39,3317493.44,-3.9941966982909474,-10.382,14.0131,0.068
729,426,2,1,D.Z,0.08994256940204651,0.2518779513676899,144.823,1130340.6,1644924.61,-4.962428494554379,68.679,-0.0,0.0
730,427,2,1,C.Z,0.12059005831979447,0.2759833624932306,76.501,1177921.09,2062493.5,-5.05310555467391,-12.627,10.929,0.0
731,427,2,1,D.Z,0.08362005397793837,0.25749836032230256,60.768,706405.69,850990.81,-0.9697997646669241,46.573,1.89341,0.3
732,428,2,1,C.Z,0.11034802156791558,0.26503901078395775,125.967,1408534.26,2264929.34,-3.2697401455271367,-15.098,19.9936,0.093
733,428,2,1,D.Z,0.046272531935392186,0.23300126596769605,53.173,547660.76,696422.27,-1.7158851417401793,72.731,3.93569,0.158
734,429,2,1,C.Z,0.04431794662668835,0.21789897331334418,98.489,899373.22,1588443.01,-6.260867930147797,16.312,4.19573,0.0
735,429,2,1,D.Z,0.05746233236859552,0.22447116618429774,44.241,363994.27,641358.59,-0.21420297349465106,37.192,-0.0,0.0
736,43,2,1,C.Z,0.04201349128288712,0.2280984123081102,93.598,360985.81,1005916.53,-5.508701482946174,24.116,1.94604,0.0
737,43,2,1,D.Z,0.07083817129023372,0.2425107523117835,129.591,795559.83,1527597.74,-3.571283459681207,29.682,6.52549,0.0
738,430,2,1,C.Z,0.03687791490810923,0.20724729078738796,6.171,102662.48,156941.85,-0.05494198400475481,65.991,-0.0,0.0
739,430,2,1,D.Z,0.10197202202834889,0.2397943443475078,71.883,1419197.01,2816460.28,-8.468512112906343,36.794,30.3363,0.024
740,431,2,1,C.Z,0.0662830581481103,0.2252548624073885,27.227,473518.02,696243.27,-0.002821761158697287,31.26,-0.0,0.0
741,431,2,1,D.Z,0.08458402395408485,0.23440534531037577,146.882,1393001.57,2422016.66,-6.4458050943469125,-7.989,8.21882,0.393
742,432,2,1,C.Z,0.0769640361657366,0.24580201808286828,45.073,477489.97,608313.15,-1.2827683048659893,25.463,8.88782,0.0
743,432,2,1,D.Z,0.06664377820925438,0.24064188910462717,168.312,1637025.34,2683781.2,-6.320615587833287,74.604,8.95497,0.0
744,433,2,1,C.Z,0.07071715889760526,0.23186691278213595,88.404,844110.13,1838943.23,-5.281627008344759,30.806,21.2288,0.0
745,433,2,1,D.Z,0.04328476173855052,0.21815071420260856,58.941,423194.89,981441.62,-2.202448020624864,31.783,8.05337,0.0
746,434,2,1,C.Z,0.1226146789151244,0.2853690061242289,99.217,1234298.6,1729506.35,-5.331554346287966,30.214,5.80867,0.0
747,434,2,1,D.Z,0.12747187190689147,0.28779760262011245,148.703,1621173.63,2779540.96,-4.777007129203535,70.6,9.62712,0.302
748,435,2,1,C.Z,0.09792608594943887,0.2655397096413861,30.867,605342.13,1008081.54,-3.965056736346854,16.706,4.34383,0.0
749,435,2,1,D.Z,0.08481714726658539,0.25898524029995934,48.936,603928.49,1069284.17,-2.6936388818574106,38.1,17.2833,0.045
750,436,2,1,C.Z,0.10811483766883612,0.25477741883441807,36.805,1321515.32,1884085.0,-3.4233222830430075,24.967,9.04503,0.056
751,436,2,1,D.Z,0.07186376508525427,0.23665188254262715,22.258,793466.34,1086539.14,-5.360271891821753,22.763,13.852,0.0
752,437,2,1,C.Z,0.0647933753039979,0.22732168765199895,39.5,874018.99,1116307.35,-1.7372816761022154,56.65,-0.0,0.0
753,437,2,1,D.Z,0.0899548170971684,0.23990240854858422,203.065,2362815.56,3577798.33,-6.60228712083812,36.418,8.12215,0.0
754,438,2,1,C.Z,0.03651285524829291,0.21417642762414646,48.795,641363.93,774140.77,-1.6296181559542788,57.0,-0.0,0.0
755,438,2,1,D.Z,0.0658115713391453,0.22882578566957265,121.551,1728707.8,2388631.64,-7.1817061917989395,38.512,4.76869,0.0
756,439,2,1,C.Z,0.08543408019468189,0.26556537343067427,5.894,169455.74,248963.51,-0.11656673395661621,82.783,-0.0,0.0
757,439,2,1,D.Z,0.12476123768137767,0.28522895217402217,127.261,1467374.98,2747318.87,-4.823338184111569,1.032,15.1858,0.393
758,44,2,1,C.Z,0.11670884405102697,0.26499942202551346,93.569,1084871.04,2007626.72,-5.796402420942028,-6.302,10.2473,0.047
759,44,2,1,D.Z,0.06855501171012293,0.24092250585506148,50.29,620352.44,745106.91,-2.40486243360205,33.04,-0.0,0.111
760,440,2,1,C.Z,0.04159278198894754,0.22867972432780712,50.986,362313.32,630370.27,-2.027104224538781,36.182,-0.0,0.0
761,440,2,1,D.Z,0.04692110270843841,0.23134388468755254,75.793,747893.67,1573421.06,-7.465693830940215,18.236,-0.0,0.0
762,441,2,1,C.Z,0.06295315017923712,0.22177824175628524,63.495,1019878.08,1168773.62,-2.7298782616486275,39.008,-0.0,0.0
